License Issue Date,License Number,Animal's Name,Species,Primary Breed,Secondary Breed,ZIP Code
January 23 2018,S139836,Rosie,Dog,"Dachshund, Miniature Smooth Haired",,98109
April 20 2018,S143009,Mr. Good Boy Porkchop,Dog,"Terrier, Jack Russell",Terrier,98107
July 03 2018,S132513,Mia,Dog,Mix,,98103
March 12 2018,S112063,Oscar,Dog,Old English Sheepdog,"Poodle, Standard",98117
April 07 2018,S141580,Maile,Dog,"Terrier, American Pit Bull","Retriever, Labrador",98119
February 13 2018,84106,Lulu,Dog,Border Collie,Australian Shepherd,98125
March 20 2018,132050,Oscar,Dog,"Poodle, Miniature","Terrier, Yorkshire",98199
May 26 2018,282962,Lady,Dog,"Welsh Corgi, Cardigan",,98109
March 20 2018,S113087,Jax,Dog,"Retriever, Golden","Poodle, Standard",98103
September 21 2018,726636,Roja,Dog,Australian Shepherd,"Griffon, Wirehaired Pointing",98177
March 22 2018,138495,Tiger,Dog,"Retriever, Labrador",,98144
June 14 2018,360504,Greta,Dog,"Pointer, German Wirehaired",,98105
October 14 2018,S133271,Raleigh,Dog,Whippet,,98105
February 09 2018,S112040,Cooper Jones,Dog,"Terrier, Boston","Retriever, Labrador",98117
June 22 2018,357696,Buddy,Dog,"Retriever, Labrador",Bernese Mountain Dog,98199
August 02 2018,S120142,Molly,Dog,Doberman Pinscher,"Retriever, Labrador",98103
January 06 2018,27645,Violet,Dog,"Retriever, Golden",,98105
March 27 2018,137890,Athena,Dog,"Retriever, Labrador",Mix,98177
June 26 2018,S118641,Ladybird,Dog,Pug,"Chihuahua, Short Coat",98115
July 31 2018,442104,Bodie,Dog,"Chihuahua, Short Coat",,98119
February 06 2018,23022,Rio,Dog,Shetland Sheepdog,,98115
July 31 2018,581551,Aries,Dog,"Retriever, Labrador",Australian Shepherd,98105
June 19 2018,S132936,Finn,Dog,Havanese,,98125
April 14 2018,23191,Vienna,Dog,"Dachshund, Miniature Smooth Haired",,98103
March 27 2018,S141895,Sammie,Dog,Anatolian Shepherd,Afghan Hound,98107
June 26 2018,S145137,Zelda,Dog,Chow Chow,,98144
February 23 2018,S141074,Harley,Dog,"Bulldog, English",,98125
April 12 2018,S114877,Tilly,Dog,"Dachshund, Miniature Smooth Haired","Chihuahua, Short Coat",98115
February 28 2018,S141156,Ezra,Dog,"Spaniel, English Cocker","Retriever, Golden",98103
October 06 2018,8001565,Willa,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98136
May 21 2018,S143920,Pearl,Dog,"Retriever, Golden","Poodle, Miniature",98112
September 22 2018,S133649,Snorkels,Dog,"Poodle, Miniature",Chow Chow,98177
May 12 2018,215469,Freddy,Dog,Bichon Frise,Mix,98107
June 12 2018,357399,Nemo,Dog,Xoloitzcuintli,,98118
July 03 2018,S143282,Bandit,Dog,German Shepherd,Mix,98103
September 18 2018,8001062,Squeaker,Dog,"Dachshund, Standard Smooth Haired",Pomeranian,98133
October 06 2018,8001575,Badri,Dog,"Retriever, Golden",,98107
May 21 2018,S143998,Arne,Dog,Norwegian Lundehund,,98117
July 19 2018,S112718,Jacob,Dog,Terrier,Mix,98136
July 21 2018,360204,Shiloh,Dog,Beagle,Mix,98118
October 02 2018,S149106,Berlin,Dog,"Bulldog, English",,98109
August 03 2018,S147623,Zoey,Dog,"Poodle, Standard","Retriever, Labrador",98119
June 27 2018,S145319,Flash,Dog,Australian Shepherd,,98109
April 10 2018,S142356,Tomy,Dog,"Schnauzer, Miniature",Mix,98199
January 16 2018,25977,Opie,Dog,"Vizsla, Smooth Haired",,98199
January 09 2018,S139416,Mochi Bella,Dog,"Welsh Corgi, Pembroke",,98122
April 03 2018,S142033,Paisley,Dog,Shih Tzu,"Chihuahua, Long Coat",98109
June 27 2018,356825,Sebek,Dog,"Collie, Rough",,98115
April 10 2018,S142345,Molly,Dog,"Retriever, Labrador",Mix,98199
October 13 2018,S137559,Blair,Dog,Chow Chow,,98116
October 09 2018,729465,Indi,Dog,"Retriever, Labrador",,98103
July 03 2018,S116297,Elyot,Dog,"Setter, English",Mix,98199
March 20 2018,139820,Abby,Dog,"Griffon, Brussels",,98109
June 18 2018,214163,Pasha,Dog,Pomeranian,,98011
June 15 2018,S144832,Tulip,Dog,"Terrier, Australian",,98103
February 23 2018,S141045,Tucker,Dog,Bichon Frise,Shih Tzu,98126
September 29 2018,8001404,Frankie Ferdinant,Dog,"Bulldog, English",,98119
February 10 2018,27915,King,Dog,Xoloitzcuintli,,98116
March 19 2018,138917,Chauncey,Dog,Terrier,Mix,98107
February 14 2018,S111466,Marty,Dog,Australian Shepherd,"Terrier, Airedale",98122
May 16 2018,S128777,Tofu,Dog,"Chihuahua, Short Coat",,98108
May 29 2018,S128603,Courtney,Dog,"Poodle, Miniature",Bichon Frise,98125
September 30 2018,582141,Maggie,Dog,Brittany,,98122
January 31 2018,24441,Mocha,Dog,Shih Tzu,Bichon Frise,98199
February 12 2018,S111254,Rogue,Dog,"Terrier, American Pit Bull",,98106
October 12 2018,S122153,Merlin Mooney,Dog,"Poodle, Miniature",,98115
May 23 2018,279597,Dash,Dog,Havanese,Mix,98178
July 31 2018,S147516,Manu,Dog,"Vizsla, Smooth Haired",,98122
February 17 2018,78887,Kelly,Dog,"Terrier, Yorkshire",Mix,98118
June 30 2018,S116853,Jaya,Dog,"Retriever, Labrador",,98122
October 17 2018,8001959,Moneypenny,Dog,"Retriever, Labrador",,98115
May 17 2018,S143480,T-Bo,Dog,"Terrier, American Staffordshire",,98177
August 07 2018,S111730,Cedar,Dog,"Retriever, Golden",,98115
March 30 2018,141070,Benny,Dog,"Chihuahua, Short Coat",Terrier,98116
May 01 2018,214888,Cappucino,Dog,Lhasa Apso,,98125
April 05 2018,138388,Sophia Odessa,Dog,Mastiff,Chinese Shar-Pei,98115
May 14 2018,S119682,Georgia,Dog,"Spaniel, English Cocker",Mix,98115
February 02 2018,S104318,Sabi,Dog,Border Collie,Mix,
May 23 2018,S144112,Obi Juan,Dog,"Chihuahua, Short Coat",Shepherd,98103
June 09 2018,84397,Abby,Dog,"Retriever, Labrador",,98118
January 06 2018,S109429,Fudge,Dog,"Dachshund, Miniature Smooth Haired","Chihuahua, Short Coat",98101
July 27 2018,S119549,Topi,Dog,Australian Kelpie,,98144
June 19 2018,S144855,Paisley,Dog,"Retriever, Labrador",,98118
September 25 2018,728622,Cookie,Dog,"Retriever, Labrador",Border Collie,98112
May 22 2018,280506,Remi,Dog,"Retriever, Labrador",,98112
September 20 2018,S135221,Raffles Lindblom,Dog,"Terrier, Bull",,98146
August 18 2018,8000181,Archie,Dog,"Retriever, Labrador",,98199
June 21 2018,S144956,Yoshi,Dog,Terrier,Mix,98109
October 06 2018,S123378,Donnie,Dog,German Shepherd,"Retriever, Labrador",98115
January 10 2018,S108422,Bella Luna,Dog,Pomeranian,,98136
February 09 2018,S137587,PupBain,Dog,"German Shepherd, King",Mix,98101
April 03 2018,S142028,Nala,Dog,Rhodesian Ridgeback,,98125
September 12 2018,8000878,Rosie,Dog,"Retriever, Labrador","Poodle, Standard",98144
February 08 2018,S139751,Triton,Dog,Siberian Husky,,98122
January 19 2018,S139676,Luka,Dog,"Pointer, German Shorthaired",Dalmatian,98108
January 17 2018,22847,Norma Jean,Dog,"Spaniel, Cavalier King Charles",,98133
June 26 2018,S132014,Princess Leia,Dog,"Terrier, Rat","Chihuahua, Short Coat",98177
April 24 2018,S143036,Chica,Dog,Mix,,98122
June 29 2018,S115973,Bart,Dog,"Chihuahua, Short Coat",,98106
April 30 2018,82279,Bishop,Dog,Australian Cattle Dog,,98126
August 01 2018,S119694,Alice,Dog,Hound,Mix,98125
June 12 2018,S144601,Hari,Dog,"Pointer, German Shorthaired",,98102
January 24 2018,27682,Piper,Dog,"Terrier, Norfolk",,98105
February 05 2018,s139740,Princess,Dog,"Chihuahua, Short Coat","Dachshund, Standard Smooth Haired",98133
August 31 2018,581538,Polly,Dog,"Poodle, Toy",,98136
April 24 2018,S137976,Daisy,Dog,Basset Hound,,98105
June 19 2018,S114663,Zydeco Bleu,Dog,Catahoula Leopard dog,,98117
January 31 2018,S140242,Louie,Dog,"Retriever, Labrador",,98116
September 25 2018,8001266,Annie,Dog,Carolina Dog,Mix,98119
July 16 2018,S118789,Beasley,Dog,"Retriever, Labrador",,98103
February 22 2018,76935,Toto,Dog,"Chihuahua, Short Coat",,98121
June 15 2018,354743,Ella,Dog,"Schnauzer, Miniature",,98118
April 10 2018,S142397,Simcoe,Dog,German Shepherd,"Retriever, Labrador",98105
September 23 2018,8001202,Hazel,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98144
August 23 2018,283397,Peach,Dog,Siberian Husky,"Retriever, Labrador",98118
September 02 2018,354893,Elliott,Dog,"Retriever, Golden",Mix,98119
August 08 2018,S147783,Jesse,Dog,"Retriever, Labrador","Terrier, Pit Bull",98103
August 19 2018,S146655,Koda,Dog,"Pointer, German Shorthaired",,98112
March 01 2018,81606,Gizmo,Dog,"Schnauzer, Miniature","Poodle, Miniature",98118
October 14 2018,830784,Cleopatra,Dog,"Terrier, Soft Coated Wheaten","Poodle, Miniature",98112
August 07 2018,S131935,Lliam Maximus Joyous,Dog,"Retriever, Labrador","Poodle, Miniature",98116
April 06 2018,S105062,Zooey,Dog,Beagle,"Retriever, Golden",98105
October 05 2018,S112167,Oliver,Dog,"Chihuahua, Short Coat",Mix,98116
March 07 2018,S141309,Zach,Dog,Shih Tzu,,98122
August 02 2018,443464,Ollie,Dog,Spaniel,"Retriever, Golden",98116
January 16 2018,27707,Garrison,Dog,"Spaniel, English Springer",,98103
August 30 2018,S135952,Batboy,Dog,Terrier,"Chihuahua, Short Coat",98118
June 26 2018,359575,Russell,Dog,Terrier,"Schnauzer, Miniature",98117
May 24 2018,S144109,Jinx,Dog,"Retriever, Labrador",Border Collie,98103
July 31 2018,S102641,Cheetah,Dog,Samoyed,,98125
October 13 2018,829124,Pepper,Dog,"Chihuahua, Short Coat","Terrier, Rat",98117
January 19 2018,830453,Apollo,Dog,"Retriever, Labrador","Poodle, Standard",98144
September 25 2018,585269,Sophie,Dog,"Bulldog, French",,98199
July 23 2018,70905,Pimenta,Dog,"Terrier, Yorkshire",,98115
May 01 2018,S113933,Wilbert,Dog,"Chihuahua, Short Coat",,98118
August 03 2018,S116999,Bjorn,Dog,Bernese Mountain Dog,Mix,98108
August 12 2018,584270,Ricco,Dog,Pomeranian,,98199
September 09 2018,S121878,Bailey,Dog,Brittany,,98115
April 24 2018,140502,Joe Joe,Dog,Shih Tzu,,98118
January 11 2018,S139355,Portillo,Dog,"Retriever, Labrador",,98136
April 26 2018,194779,Sebastian,Dog,"Terrier, Jack Russell",,98126
April 16 2018,S101273,Jack,Dog,Greater Swiss Mountain Dog,Hound,98199
May 16 2018,213628,Nukka,Dog,Siberian Husky,,98103
October 04 2018,S146999,Snowy,Dog,Shih Tzu,Pomeranian,98125
March 20 2018,S128707,Victoria Heilman Pitcairn,Dog,Mix,,98106
April 13 2018,S101976,Baldur,Dog,"Poodle, Standard",,98199
March 29 2018,S141845,Poppy,Dog,"Retriever, Labrador",Hound,98199
July 10 2018,S132820,Madi,Dog,Mix,,98109
July 24 2018,S147319,Juan,Dog,"Retriever, Labrador",Mix,98108
April 29 2018,S111430,Loki,Dog,Siberian Husky,,98125
April 23 2018,S106593,Calvin,Dog,"Terrier, Yorkshire",,98199
July 05 2018,281764,PJ,Dog,"Chihuahua, Short Coat",Terrier,98108
April 17 2018,S142930,Riley,Dog,"Terrier, Rat","Chihuahua, Short Coat",98126
May 29 2018,S144276,Hurley,Dog,Shepherd,Border Collie,98117
March 20 2018,902900,Lucy,Dog,"Retriever, Labrador",,98116
August 30 2018,8000496,Ty,Dog,"Dachshund, Standard Smooth Haired",Mix,98114
July 30 2018,S147449,Sandy,Dog,Retriever,"Poodle, Standard",98105
January 23 2018,S139826,Charlie,Dog,"Retriever, Labrador",Boxer,98144
April 03 2018,S142128,Harriet,Dog,"Terrier, West Highland White","Poodle, Miniature",98106
April 20 2018,S127801,Sophie Meatball,Dog,Boxer,"Terrier, Boston",98109
May 25 2018,S115569,Opal,Dog,"Dachshund, Miniature Long Haired",,98115
September 16 2018,S120827,Enzo,Dog,Doberman Pinscher,,98103
January 06 2018,956626,Farley,Dog,"Poodle, Standard","Retriever, Golden",98112
August 02 2018,S146814,Ziggy,Dog,Border Collie,"Dachshund, Miniature Long Haired",98107
April 17 2018,S142897,Lilli,Dog,"Chihuahua, Short Coat",,98122
June 12 2018,S116865,Clancy Jarr,Dog,Havanese,,98103
May 08 2018,S111338,Sophie,Dog,"Poodle, Standard",,98136
February 27 2018,S112507,Jack,Dog,"Schnauzer, Miniature","Terrier, Silky",98103
July 31 2018,279601,Chloe,Dog,"Chihuahua, Short Coat","Dachshund, Standard Smooth Haired",98105
October 18 2018,725428,Dolly,Dog,Shepherd,"Retriever, Labrador",98118
January 16 2018,S127501,Harley,Dog,Terrier,,98115
July 01 2018,214515,Paris,Dog,Shih Tzu,,98117
May 29 2018,S144257,Fin,Dog,Terrier,,98105
July 24 2018,S147253,Odin,Dog,Finnish Spitz,,98199
April 13 2018,215935,Dolly,Dog,Terrier,"Poodle, Miniature",98107
May 01 2018,215678,Ghingher,Dog,"Spaniel, American Cocker",,98125
January 09 2018,S139441,Pepper,Dog,Terrier,,98125
October 03 2018,8001510,Rex,Dog,Australian Shepherd,Mix,98105
January 27 2018,S138793,Shanita,Dog,Rottweiler,Mix,98178
July 26 2018,S145917,Tinker,Dog,Polish Lowland Sheepdog,,98108
June 12 2018,359487,MaGee,Dog,"Terrier, Cairn",,98117
July 24 2018,581456,Fillmore,Dog,"Terrier, American Pit Bull",Mix,98103
July 07 2018,432604,Major,Dog,"Spaniel, English Springer",,98115
August 19 2018,S146643,Kiva,Dog,Australian Shepherd,"Poodle, Standard",98112
June 15 2018,S142487,Georgia,Dog,"Terrier, American Pit Bull",Mix,98101
September 27 2018,S116480,Jet,Dog,"Retriever, Labrador","Terrier, Pit Bull",98126
April 11 2018,S111793,Indie,Dog,Chow Chow,,98122
February 28 2018,S107964,Clio,Dog,"Retriever, Labrador",,98115
March 13 2018,S141330,Miley,Dog,"Retriever, Labrador",,98126
September 18 2018,8001058,Otis,Dog,"Poodle, Standard",Australian Shepherd,98118
April 24 2018,S113905,Rhody,Dog,"Retriever, Labrador",,98115
August 10 2018,S145589,Kona,Dog,Hound,Mix,98117
August 12 2018,S100478,Sweet Pea,Dog,Xoloitzcuintli,Mix,98102
June 19 2018,S114662,Voodoo Jack,Dog,Catahoula Leopard dog,,98117
April 03 2018,18058,Martha,Dog,"Chihuahua, Short Coat",Mix,98107
June 07 2018,S122788,Bella,Dog,"Retriever, Labrador","Poodle, Standard",98117
May 03 2018,215423,Buddy,Dog,Terrier,Mix,98115
April 07 2018,S141938,Princess,Dog,"Terrier, Pit Bull",Mix,98118
June 21 2018,S115024,Charlee,Dog,"Welsh Corgi, Cardigan",,98117
June 12 2018,S115173,Scout,Dog,Australian Kelpie,,98107
February 28 2018,S11051,Ken,Dog,Terrier,Mix,98107
October 07 2018,S105548,Bruiser,Dog,"Chihuahua, Short Coat",,98104
January 09 2018,S139464,Haze,Dog,"Retriever, Labrador","Terrier, American Pit Bull",98105
September 01 2018,584516,Rico,Dog,"Chihuahua, Short Coat",Mix,98103
May 25 2018,S144173,Winston,Dog,Pug,,98117
September 01 2018,S146663,Buck,Dog,Karelian Bear Dog,Mix,98118
February 27 2018,139241,Nike,Dog,"Retriever, Labrador",Mix,98117
July 26 2018,S147425,Nahla,Dog,Canaan,,98121
June 29 2018,S130212,Lady,Dog,Portuguese Water Dog,,98125
May 25 2018,S113560,"Octavian Augustus ""Gus""",Dog,"Terrier, Soft Coated Wheaten",,98126
October 08 2018,831660,Paddy,Dog,Terrier,,98115
October 10 2018,S137740,Pepper,Dog,Shih Tzu,Lhasa Apso,98121
April 18 2018,86141,Diesel,Dog,"Chihuahua, Short Coat",Miniature Pinscher,98115
February 23 2018,S141108,Cain,Dog,German Shepherd,,98117
August 24 2018,S134788,Bella,Dog,Pug,,98117
September 05 2018,438718,Goldy,Dog,Brittany,,98105
June 05 2018,216357,Lily,Dog,Doberman Pinscher,,98117
July 17 2018,440637,Shadow,Dog,Rottweiler,"Retriever, Labrador",98117
September 26 2018,S115617,Peanut,Dog,"Chihuahua, Short Coat",,98105
September 15 2018,727920,Oliver,Dog,American Eskimo,"Poodle, Miniature",98115
April 17 2018,212371,Sasha,Dog,"Retriever, Labrador",,98117
June 13 2018,S144816,Tuco,Dog,"Retriever, Labrador",,98136
March 27 2018,S141865,Bentley,Dog,"Spaniel, Cavalier King Charles",,98199
May 15 2018,S115494,Oscar,Dog,Shepherd,,98115
June 18 2018,359079,Chinook,Dog,"Retriever, Labrador",,98136
February 14 2018,80484,Samwise,Dog,Lhasa Apso,,98105
March 15 2018,213371,Ivy,Dog,"Retriever, Labrador",,98103
January 24 2018,26506,Barney,Dog,Brittany,,98115
June 04 2018,283622,Leo,Dog,"Retriever, Golden","Retriever, Labrador",98105
April 26 2018,S142946,Kermit,Dog,"Terrier, Australian","Terrier, West Highland White",98107
May 17 2018,274641,Alki,Dog,"Retriever, Labrador","Poodle, Standard",98108
July 06 2018,S145629,Jonesy,Dog,Terrier,"Chihuahua, Short Coat",98102
October 07 2018,829948,Nora,Dog,"Spaniel, Cavalier King Charles",,98105
September 26 2018,8001302,Mango,Dog,"Retriever, Labrador",Mix,98115
March 28 2018,141325,Suki,Dog,Pug,,98121
June 12 2018,S144637,Quinn,Dog,"Setter, English",,98117
May 31 2018,S131168,Juneau,Dog,German Shepherd,Catahoula Leopard dog,98116
July 31 2018,S147529,Oz,Dog,"Poodle, Standard","Retriever, Golden",98125
April 23 2018,S143132,Jude,Dog,"Welsh Corgi, Pembroke","Retriever, Labrador",98105
March 16 2018,S140491,Charlie,Dog,Terrier,"Dachshund, Miniature Smooth Haired",98121
September 23 2018,725397,Tiny,Dog,Great Dane,,98133
May 01 2018,S113828,Addie,Dog,"Terrier, American Staffordshire",,98118
March 27 2018,S128163,Penny,Dog,Papillon,"Australian Shepherd, Miniature",98107
April 17 2018,142919,Finnley,Dog,"Poodle, Toy",Maltese,98101
April 02 2018,135827,Lily,Dog,Border Collie,Mix,98116
June 01 2018,283981,Huck,Dog,"Terrier, Border",Mix,98105
April 10 2018,S123765,Lulu,Dog,Border Collie,"Retriever, Labrador",98116
February 13 2018,S140614,Kiyah,Dog,Australian Shepherd,,98115
October 12 2018,8001787,Puppy Brother,Dog,Basset Hound,German Shepherd,98125
September 16 2018,722247,Jack,Dog,Bichon Frise,,98125
June 26 2018,S145157,Ursa,Dog,Bernese Mountain Dog,"Poodle, Standard",98107
June 16 2018,S142488,Willy,Dog,"Terrier, Cairn",,98144
March 29 2018,S141824,Maggie,Dog,"Bulldog, English",,98122
August 01 2018,582929,Annie,Dog,Shih Tzu,,98106
September 09 2018,8000778,Kiko,Dog,Terrier,,98106
April 10 2018,S120235,Hoover,Dog,"Welsh Corgi, Pembroke",,98118
July 10 2018,356937,Roxy,Dog,Brittany,Mix,98144
February 16 2018,83879,Juno,Dog,Border Collie,,98112
February 27 2018,84077,Alfred,Dog,"Retriever, Golden","Poodle, Standard",98115
April 03 2018,S103862,Daisy,Dog,"Retriever, Golden",,98105
September 20 2018,8001129,Luna,Dog,Pug,Mix,98119
June 12 2018,138607,Lia,Dog,German Shepherd,"Retriever, Labrador",98126
February 09 2018,82047,Kuma,Dog,Siberian Husky,Mix,98105
March 27 2018,142231,Lila,Dog,"Chihuahua, Short Coat",,98117
July 24 2018,359465,Grover,Dog,"Terrier, American Pit Bull","Retriever, Labrador",98118
April 11 2018,212230,Indiana,Dog,"Chihuahua, Short Coat",Mix,98117
February 13 2018,S111399,Jazzy Sprinkles,Dog,Pointer,"Terrier, American Pit Bull",98126
July 03 2018,S113690,Squirrel,Dog,Rhodesian Ridgeback,Terrier,98112
June 05 2018,S144415,Cha Cha,Dog,"Chihuahua, Short Coat",,98133
May 01 2018,S111056,Spiral,Dog,Papillon,,98177
May 21 2018,277505,Marty,Dog,Whippet,,98121
July 25 2018,S145916,Oso,Dog,Argentine Dogo,,98106
October 11 2018,8001764,Brutus,Dog,Maltese,"Poodle, Miniature",98109
October 01 2018,8001453,Griffey,Dog,"Retriever, Golden",,98199
June 06 2018,86056,Seamus,Dog,Doberman Pinscher,,98115
June 18 2018,S130552,Gus,Dog,"Retriever, Labrador",,98112
February 21 2018,S140450,Albert,Dog,Maltese,,98102
January 16 2018,S139589,Ainsley,Dog,Mix,,98105
April 21 2018,S121534,Gondar,Dog,"Retriever, Labrador",Mix,98118
May 01 2018,81202,,Dog,Bernese Mountain Dog,Mix,98133
April 24 2018,S111887,Jackpot,Dog,"Schnauzer, Miniature","Terrier, Jack Russell",98103
August 08 2018,S145540,Mishka,Dog,Chinese Shar-Pei,,98109
August 31 2018,S117618,Payback,Dog,Shiba Inu,Mix,98125
June 18 2018,S115957,Gus,Dog,Mastiff,Mix,98106
August 31 2018,8000530,Charlie Buckets,Dog,"Terrier, Soft Coated Wheaten","Poodle, Miniature",98121
March 27 2018,140042,Muppet,Dog,"Poodle, Miniature",Mix,98118
July 10 2018,439804,Winston,Dog,Maltese,,98199
July 03 2018,S114170,Jameson,Dog,Australian Cattle Dog,,98121
September 06 2018,S136377,Lincoln,Dog,"Retriever, Labrador",,98133
June 18 2018,S144719,Zeala Rose,Dog,Maltese,"Poodle, Toy",98125
May 17 2018,S114455,August,Dog,"Dachshund, Miniature Long Haired",,98136
May 23 2018,274435,Buddy,Dog,Beagle,,98126
June 12 2018,359161,Milo,Dog,"Retriever, Labrador","Terrier, American Pit Bull",98117
January 31 2018,S140251,Cookie,Dog,"Terrier, Boston",Mix,98115
January 16 2018,S139592,Daniel,Dog,"Poodle, Miniature",Maltese,98105
August 01 2018,361273,Douglas Jenkins,Dog,"Retriever, Labrador",Mastiff,98199
February 12 2018,S140534,Archer,Dog,Australian Cattle Dog,Mix,98122
August 12 2018,8000013,Bella,Dog,"Terrier, American Pit Bull",Mix,98118
July 10 2018,S145741,Tate Otto Miller,Dog,"Bulldog, French",,98144
August 20 2018,8000216,Tucker,Dog,Mix,Mix,98168
October 06 2018,830457,Gibson,Dog,"Retriever, Golden",,98117
August 22 2018,8000269,Tissot,Dog,Great Pyrenees,Great Pyrenees,98115
February 27 2018,S141087,Clover,Dog,Havanese,Lhasa Apso,98105
May 15 2018,281789,Lucy,Dog,"Retriever, Labrador",,98112
June 08 2018,S144074,Wally,Dog,"Brittany, French",,98112
July 03 2018,S131677,Abby Rhodes,Dog,Shiba Inu,"Spaniel, English Springer",98117
March 20 2018,139706,Sophie,Dog,Basset Hound,,98125
May 31 2018,S143881,Bella,Dog,"Chihuahua, Short Coat",Mix,98133
April 27 2018,S114069,J Lo,Dog,"Chihuahua, Short Coat",,98126
