License Issue Date,License Number,Animal's Name,Species,Primary Breed,Secondary Breed,ZIP Code
September 11 2018,S100139,Norman,Dog,Dachshund,,98119
July 23 2018,S134779,Talia,Dog,Siberian Husky,German Shepherd,98103
July 27 2018,964906,Mabel,Dog,Spaniel,Miniature Poodle,98105
January 12 2018,S139379,Loki Von Busch,Dog,German Shepherd,,98105
April 26 2018,S143225,Luella Avery McGovern,Dog,Dachshund,,98119
May 16 2018,214121,Ketchum Rossman,Dog,Golden Retriever,,98119
August 10 2018,728919,Lilly,Dog,Cavalier King Charles Spaniel,Miniature Poodle,98199
August 07 2018,S147775,Zen,Dog,American Pit Bull Terrier,,98105
January 16 2018,S139537,Lucy Lord,Dog,Standard Poodle,,98109
April 24 2018,S114174,Truman,Dog,Jack Russell Terrier,Rat Terrier,98116
August 23 2018,583672,Tanner,Dog,Golden Retriever,,98199
July 17 2018,356521,Copper,Dog,Golden Retriever,Australian Shepherd,98115
January 16 2018,S109202,Laker,Dog,Shih Tzu,,98109
September 15 2018,S134852,Neutrino,Dog,Labrador Retriever,,98103
March 01 2018,S141145,Rufus,Dog,Golden Retriever,,98125
July 10 2018,435400,Shane,Dog,Labrador Retriever,,98117
May 29 2018,S112037,Brom,Dog,Large Munsterlander,,98117
May 18 2018,281486,Kismet,Dog,Boston Terrier,English Cocker Spaniel,98117
July 06 2018,S145628,Stitch,Dog,French Bulldog,,98106
January 24 2018,29785,Zinc,Dog,Catahoula Leopard dog,Weimaraner,98144
January 19 2018,9973,Phoebie,Dog,Cardigan Welsh Corgi,,98107
May 22 2018,216051,Ethan,Dog,Labrador Retriever,,98105
April 14 2018,209705,Sonny,Dog,Pomeranian,,98133
May 04 2018,S143507,Dunkin,Dog,Labrador Retriever,Rhodesian Ridgeback,98115
June 01 2018,213972,Eva,Dog,Golden Retriever,German Shepherd,98199
May 08 2018,S126937,Max,Dog,Papillon,,98199
October 14 2018,831820,Colt,Dog,Labrador Retriever,Rough Collie,98109
May 23 2018,281669,Jack,Dog,Labrador Retriever,,98107
July 17 2018,S117762,Ruby,Dog,Labrador Retriever,,98136
July 25 2018,29420,Pepper,Dog,Pembroke Welsh Corgi,,98115
August 02 2018,731238,Adele,Dog,Maltese,Shih Tzu,98105
August 21 2018,440840,Bella,Dog,American Staffordshire Terrier,Labrador Retriever,98112
March 06 2018,S141270,Reggie,Dog,German Shepherd,,98108
June 01 2018,271049,Moses,Dog,Xoloitzcuintli,,98108
September 03 2018,727877,Nemo,Dog,Brittany,Rough Collie,98144
March 23 2018,S141702,Finnegan,Dog,Golden Retriever,Standard Poodle,98105
September 01 2018,583451,Opie,Dog,Chihuahua,,98105
May 22 2018,S113095,Annie,Dog,Pit Bull Terrier,German Shepherd,98136
February 05 2018,23630,Vegas,Dog,Havanese,,98115
October 03 2018,8001501,Frankie,Dog,Shiba Inu,American Eskimo,98118
April 02 2018,135286,Murphy,Dog,Bichon Frise,,98117
March 06 2018,960474,Winston,Dog,Miniature Poodle,,98105
May 31 2018,283744,Chief,Dog,French Bulldog,,98109
July 05 2018,S131704,Yarrow,Dog,Shepherd,Labrador Retriever,98144
September 17 2018,585856,Jasper,Dog,Standard Poodle,Labrador Retriever,98105
September 26 2018,S146037,Cocoa,Dog,Standard Poodle,Golden Retriever,98119
August 07 2018,S145533,Punhu,Dog,Shih Tzu,,98116
May 08 2018,S115659,Wilson,Dog,Labrador Retriever,Boxer,98116
July 21 2018,S133201,Penelope,Dog,Papillon,Pomeranian,98101
July 25 2018,S147262,Beulah,Dog,Bloodhound,,98118
February 13 2018,71466,Waco,Dog,American Pit Bull Terrier,,98106
February 27 2018,S141095,Mary,Dog,Dachshund,,98115
April 10 2018,83858,Banjo,Dog,Norwegian Elkhound,Terrier,98102
April 11 2018,S114227,Poppy,Dog,Border Terrier,,98117
June 19 2018,S144848,Penny,Dog,Labrador Retriever,,98115
March 20 2018,139987,Doug,Dog,Labrador Retriever,,98103
April 10 2018,209420,Maggie,Dog,Labrador Retriever,,98103
April 20 2018,82343,Tucker,Dog,American Staffordshire Terrier,,98116
August 30 2018,731187,Ralph,Dog,Golden Retriever,,98119
September 27 2018,S146970,Buck,Dog,Labrador Retriever,,98102
February 01 2018,S140252,Rufus,Dog,Great Pyrenees,Anatolian Shepherd,98105
October 08 2018,S138665,Bix,Dog,Flat-Coated Retriever,,98144
September 24 2018,S117821,Duke,Dog,Standard Poodle,Golden Retriever,98177
July 09 2018,S145777,Zoey Claire,Dog,Labrador Retriever,,98126
April 16 2018,S142914,Jazzy,Dog,"Terrier, Fox, Smooth",Chihuahua,98133
August 31 2018,728783,Winston,Dog,Labrador Retriever,,98115
April 20 2018,S143127,Poppy,Dog,Miniature Australian Shepherd,,98101
August 31 2018,729356,June,Dog,Labrador Retriever,Miniature Poodle,98115
April 17 2018,215464,Banjo,Dog,Havanese,Terrier,98144
March 23 2018,S141703,Jett,Dog,German Shepherd,Labrador Retriever,98133
May 11 2018,137723,Pepper,Dog,Portuguese Water Dog,,98103
June 08 2018,213940,Remy,Dog,Newfoundland,Golden Retriever,98136
June 25 2018,216370,Ivy Grace,Dog,Labrador Retriever,Standard Poodle,98115
June 21 2018,358817,Collyde,Dog,Miniature Poodle,Welsh Springer Spaniel,98117
January 30 2018,S111359,Lucy,Dog,Beagle,Terrier,98103
June 21 2018,S130430,Dobby,Dog,Terrier,,98115
August 25 2018,8000357,Cassidy,Dog,Australian Cattle Dog,,98118
September 14 2018,S146365,Bailey,Dog,Cavalier King Charles Spaniel,Bichon Frise,98103
August 07 2018,S119358,Kali,Dog,Australian Cattle Dog,,98115
June 29 2018,S123318,Tsunami,Dog,Miniature Australian Shepherd,Australian Cattle Dog,98103
June 12 2018,358474,Radar,Dog,Rhodesian Ridgeback,,98103
July 31 2018,S100110,Luna,Dog,Samoyed,,98104
March 06 2018,S116152,Lyra,Dog,Labrador Retriever,,98105
January 18 2018,25747,YouGlee,Dog,Yorkshire Terrier,Irish Terrier,98112
September 09 2018,729244,Zoey,Dog,Golden Retriever,,98126
September 27 2018,8001336,Misty,Dog,Boston Terrier,,98107
April 11 2018,S142374,Bear,Dog,Labrador Retriever,Rottweiler,98136
October 15 2018,822381,Fiona,Dog,Jack Russell Terrier,,98103
January 12 2018,586289,Periwinkle Blue,Dog,Australian Shepherd,,98108
July 05 2018,S117459,Lulu Belle,Dog,Maltese,Miniature Poodle,98133
July 09 2018,S145759,Smokey,Dog,Australian Shepherd,,98103
July 25 2018,S119302,Siri,Dog,Shepherd,Irish Setter,98177
August 10 2018,586307,Gigi,Dog,Toy Poodle,,98125
May 29 2018,S144227,Tank,Dog,Saint Bernard,Golden Retriever,98168
April 17 2018,S142921,Ava,Dog,Labrador Retriever,,98101
April 30 2018,S111914,Tucker Chan,Dog,Shiba Inu,,98133
April 30 2018,S112553,Daisy,Dog,Golden Retriever,Labrador Retriever,98121
July 31 2018,442450,Bogie,Dog,Dalmatian,Labrador Retriever,98136
January 30 2018,S140126,Sylvester,Dog,Nova Scotia Duck Tolling Retriever,,98115
February 27 2018,S141058,Rey Hurst,Dog,Golden Retriever,,98118
July 24 2018,S120110,Bodie,Dog,Labrador Retriever,Miniature Poodle,98112
February 26 2018,S141104,Yuki,Dog,Shiba Inu,,98118
July 21 2018,426401,Sophie,Dog,Labrador Retriever,,98107
September 08 2018,576352,Misty,Dog,Miniature Poodle,Terrier,98125
May 14 2018,S143736,Ellie Engle,Dog,Dalmatian,Alaskan Husky,98144
April 03 2018,139967,Tallulah,Dog,English Bulldog,,98126
March 16 2018,S141518,Milkshake,Dog,Border Collie,,98144
September 22 2018,8001194,Eleanor Roosevelt,Dog,Chihuahua,,98103
October 05 2018,831761,Simba,Dog,Labrador Retriever,Siberian Husky,98119
May 08 2018,S129647,Gigi,Dog,Golden Retriever,Miniature Poodle,98109
October 13 2018,8001817,Skippy,Dog,Australian Cattle Dog,Border Collie,98115
April 18 2018,S142852,Penelope,Dog,English Bulldog,,98102
June 26 2018,283311,Blue,Dog,Australian Shepherd,,98117
October 06 2018,S136354,Lili,Dog,Maltese,Terrier,98122
April 13 2018,S114825,Vader Tan,Dog,Yorkshire Terrier,,98107
April 17 2018,S142924,Yuki,Dog,Labrador Retriever,,98107
April 30 2018,209963,Sasha,Dog,Shetland Sheepdog,,98105
September 16 2018,729893,Santiago,Dog,Golden Retriever,,98118
July 17 2018,442066,Dusty Rose,Dog,Jack Russell Terrier,,98199
April 04 2018,26821,JW Bernard,Dog,Cavalier King Charles Spaniel,,98117
June 21 2018,S118755,Phoebe,Dog,Chihuahua,Terrier,98144
August 12 2018,8000021,Zha Zha,Dog,Shih Tzu,,98199
March 19 2018,137537,Monk,Dog,Labrador Retriever,Hound,98109
January 29 2018,S127402,Suki,Dog,Golden Retriever,Siberian Husky,98103
June 06 2018,214060,Zadie,Dog,Havanese,,98177
April 20 2018,S112472,Wilson,Dog,Standard Poodle,German Shepherd,98115
September 25 2018,730369,Ohsocutte,Dog,Shih Tzu,Miniature Poodle,98199
February 21 2018,26319,River,Dog,German Shorthaired Pointer,,98122
January 06 2018,S139313,Betty White,Dog,Retriever,Standard Poodle,98117
April 10 2018,S114103,Sierra,Dog,Australian Cattle Dog,,98125
April 11 2018,142924,Jo Jo,Dog,Bearded Collie,,98102
August 28 2018,8000405,Kahlua,Dog,Shiba Inu,American Eskimo,98107
July 06 2018,S118536,Frida,Dog,German Shepherd,Chihuahua,98133
July 03 2018,441854,Lucy,Dog,Schnauzer,Standard Poodle,98118
July 05 2018,S132909,Henry,Dog,English Bulldog,,98122
September 22 2018,8001186,Jessup,Dog,Retriever,,98133
August 07 2018,S147718,Bruce Wayne,Dog,American Pit Bull Terrier,,98133
April 24 2018,S143155,Henry,Dog,Labrador Retriever,,98109
March 07 2018,S140088,Chica,Dog,Chihuahua,,98121
September 06 2018,8000695,Radar,Dog,Standard Poodle,Golden Retriever,98118
May 04 2018,S143506,Nori,Dog,Australian Cattle Dog,,98109
May 29 2018,S144245,Winston,Dog,Chihuahua,Pug,98199
May 22 2018,281302,Lola,Dog,Labrador Retriever,,98125
February 13 2018,80228,Rio,Dog,Standard Poodle,,98109
April 03 2018,207135,Sadie,Dog,Labrador Retriever,,98115
January 16 2018,S108374,Luna,Dog,Australian Shepherd,,98125
May 20 2018,276055,Charlie Bear,Dog,Pomeranian,,98118
March 21 2018,S141705,Ada,Dog,German Shepherd,,98133
June 15 2018,S144834,Iggy Pup,Dog,Border Collie,,98126
July 26 2018,577403,Eme,Dog,Border Collie,Beagle,98102
March 20 2018,135951,Captain,Dog,Golden Retriever,,98119
May 06 2018,S112533,Kanella,Dog,Standard Poodle,,98177
August 14 2018,S135296,Casey,Dog,Bernese Mountain Dog,,98122
August 13 2018,8000052,Winston,Dog,Cane Corso,,98117
April 19 2018,75687,Bryce,Dog,Labrador Retriever,,98115
May 16 2018,S115285,Jacky,Dog,Standard Poodle,Labrador Retriever,98112
July 24 2018,S134930,Willa,Dog,Australian Cattle Dog,,98177
September 11 2018,725820,Mimi,Dog,Yorkshire Terrier,Dachshund,98144
August 01 2018,S118456,Truman,Dog,Maltese,Miniature Poodle,98112
September 27 2018,S119961,Raleigh,Dog,Labrador Retriever,Border Collie,98101
January 29 2018,S126060,Eddie,Dog,Labrador Retriever,Chesapeake Bay Retriever,98121
June 11 2018,S144642,Bailey,Dog,Labrador Retriever,,98116
June 19 2018,S144844,Charlie,Dog,Beagle,,98115
July 10 2018,S145764,Stanley,Dog,Rat Terrier,Chihuahua,98122
January 16 2018,S139566,Kevin Bacon,Dog,Chihuahua,,98102
January 06 2018,S139277,Kobe,Dog,Miniature Australian Shepherd,,98126
June 12 2018,S144675,Ozzy,Dog,Soft Coated Wheaten Terrier,Standard Poodle,98115
February 09 2018,S110620,Lucy Sophia,Dog,Standard Poodle,,98146
April 24 2018,S128030,Blu,Dog,American Staffordshire Terrier,,98109
March 27 2018,136701,Ursa,Dog,German Shepherd,,98122
May 20 2018,S111107,Chance,Dog,Labrador Retriever,Standard Poodle,98144
July 27 2018,S119360,Oliver,Dog,Labrador Retriever,,98136
April 06 2018,S141954,Otis,Dog,Beagle,,98105
February 01 2018,S140218,Bruce,Dog,Yorkshire Terrier,,98122
August 07 2018,S147743,Atticus,Dog,Saint Bernard,Standard Poodle,98119
July 30 2018,141265,Tillie,Dog,Golden Retriever,,98112
May 12 2018,S128154,Jaxx,Dog,Dutch Shepherd,German Shepherd,98103
June 29 2018,S145336,Stanley,Dog,Standard Poodle,,98112
July 05 2018,S134098,Finley,Dog,Golden Retriever,,98107
April 30 2018,S142261,Chief,Dog,Labrador Retriever,American Pit Bull Terrier,98115
April 30 2018,S127622,Beasley,Dog,Shih Tzu,,98107
March 06 2018,S141260,Penny,Dog,Pit Bull Terrier,,98106
February 21 2018,25771,Kieran,Dog,American Pit Bull Terrier,,98125
April 23 2018,S143049,Madrona,Dog,Golden Retriever,,98116
June 22 2018,355966,Max,Dog,Dachshund,Jack Russell Terrier,98102
May 01 2018,S129510,Jack,Dog,Boston Terrier,Basset Hound,98115
January 16 2018,S110199,Jade,Dog,Australian Shepherd,,98105
January 09 2018,S139412,Cassie,Dog,Golden Retriever,American Cocker Spaniel,98125
April 03 2018,S129003,Isabelle,Dog,Shih Tzu,,98103
January 17 2018,S127310,Chloe,Dog,Australian Cattle Dog,,98115
April 20 2018,215858,Gus,Dog,Labrador Retriever,Bulldog,98102
August 01 2018,S132812,Kota,Dog,Chihuahua,Jack Russell Terrier,98168
April 17 2018,209846,Chewbacca,Dog,Pomeranian,,98122
August 26 2018,S129539,"Talin's On Cue (""Q"")",Dog,Labrador Retriever,,98107
May 18 2018,S115597,Rowan,Dog,Chihuahua,,98118
May 01 2018,S143309,Lola,Dog,Labrador Retriever,Standard Poodle,98125
May 15 2018,S126041,Molly,Dog,English Bulldog,,98122
September 12 2018,8000875,Riley,Dog,American Eskimo,,98104
January 16 2018,S109909,Nika,Dog,Cavalier King Charles Spaniel,French Bulldog,98101
October 18 2018,835115,Roxy,Dog,Italian Greyhound,,98125
June 12 2018,S144645,Kallie,Dog,Maltese,Lhasa Apso,98119
May 17 2018,S143830,Lucca,Dog,Labrador Retriever,,98119
February 06 2018,S140326,Sansa,Dog,American Pit Bull Terrier,,98103
February 28 2018,S143763,Oscar,Dog,Boxer,,98102
January 09 2018,S139436,Blue,Dog,Great Dane,,98119
February 20 2018,S103881,M,Dog,Boxer,Australian Cattle Dog,98109
August 01 2018,962058,Reed,Dog,Boston Terrier,,98125
July 25 2018,358181,Aksel,Dog,Norwegian Elkhound,,98126
July 17 2018,S117519,Penny,Dog,Labrador Retriever,,98133
February 13 2018,S140595,Scout,Dog,Chihuahua,Rat Terrier,98118
February 07 2018,27560,Aya,Dog,Shiba Inu,,98116
June 07 2018,S130224,Jessie,Dog,Labrador Retriever,,98125
September 04 2018,8000632,Nyx,Dog,German Shepherd,Alaskan Husky,98115
October 02 2018,S139421,Clark,Dog,Golden Retriever,,98112
June 27 2018,S116946,Dash,Dog,Chihuahua,,98102
August 30 2018,S128328,Ginger,Dog,Labrador Retriever,,98199
May 01 2018,S115224,Izzy,Dog,Boxer,Shepherd,98106
May 01 2018,142615,Frank,Dog,Chihuahua,Pug,98121-3032
July 26 2018,901900,Sheba,Dog,Schipperke,,98115
May 09 2018,S143657,Roxy,Dog,Australian Shepherd,Australian Kelpie,98115
May 29 2018,S129259,Fjord,Dog,Siberian Husky,,98144
September 15 2018,585924,Hugo,Dog,Scottish Deerhound,,98118
July 05 2018,S145615,Sparky,Dog,Collie,,98119
March 12 2018,S121097,Olive,Dog,Miniature Poodle,Labrador Retriever,98115
July 05 2018,435956,Rufus T Firefly,Dog,Miniature Schnauzer,,98125
September 02 2018,8000575,Brody,Dog,Bernese Mountain Dog,Standard Poodle,98116
January 18 2018,S138585,Luna,Dog,Australian Shepherd,,98117
September 04 2018,719313,Jazz,Dog,Rat Terrier,,98125
February 21 2018,S111512,Maggie,Dog,Border Collie,,98119
February 23 2018,84405,No Show,Dog,Dalmatian,American Pit Bull Terrier,98115
May 30 2018,S144286,Rogelio,Dog,American Staffordshire Terrier,,98125
January 20 2018,S137591,Spartacus,Dog,Border Collie,,98106
June 19 2018,S144769,Peanut,Dog,Chihuahua,Dachshund,98126
March 23 2018,S141385,Shogun,Dog,Bullmastiff,,98122
May 11 2018,S106319,Gus,Dog,Golden Retriever,,98107
February 08 2018,S140439,Frankenstein,Dog,Boston Terrier,,98118
January 09 2018,S139468,Enzo,Dog,Australian Shepherd,Border Collie,98133
May 31 2018,S136975,Lucy,Dog,Labrador Retriever,Treeing Walker Coonhound,98112
May 22 2018,S143906,Dante,Dog,Australian Shepherd,German Shepherd,98146
October 14 2018,S134887,Ulysses,Dog,Shih Tzu,,98126
January 06 2018,S101934,Capone,Dog,Australian Shepherd,,98199
July 11 2018,443113,Abby,Dog,Labrador Retriever,,98133
June 05 2018,360558,Otto,Dog,Spinone Italiano,,98117
June 24 2018,436401,Gracie,Dog,Labrador Retriever,,98107
June 28 2018,S117750,Louise,Dog,Toy Poodle,,98106
February 24 2018,71621,Missy,Dog,Beagle,,98106
May 01 2018,215909,Roxie,Dog,Weimaraner,,98199
January 30 2018,S140151,Fox,Dog,Chihuahua,,98118
August 26 2018,439819,Monty,Dog,Dachshund,,98117
March 14 2018,S141370,Cooper,Dog,Border Collie,Australian Cattle Dog,98105
September 07 2018,S136175,Mina,Dog,Labrador Retriever,,98125
March 20 2018,S141602,Evie,Dog,Labrador Retriever,,98109
March 21 2018,136139,Flash,Dog,Coton de Tulear,,98103
September 17 2018,S113384,Violet,Dog,Labrador Retriever,Miniature Poodle,98136
May 22 2018,S143961,Charlee,Dog,Labrador Retriever,,98109
June 26 2018,S145205,Kiwi,Dog,Chihuahua,,98106
September 11 2018,8000843,Pepper,Dog,Lhasa Apso,,98103
October 10 2018,8001739,Tarni,Dog,Australian Cattle Dog,,98115
April 10 2018,211948,Arvid,Dog,Xoloitzcuintli,,98117
August 30 2018,8000462,Honey,Dog,Labrador Retriever,Standard Poodle,98122
April 28 2018,S113174,Tillie,Dog,Dachshund,Rat Terrier,98117
January 24 2018,S107318,Callie,Dog,Flat-Coated Retriever,,98116
March 30 2018,135347,Dave,Dog,Labrador Retriever,,98103
April 06 2018,141292,Stretch,Dog,Border Collie,,98118
April 30 2018,83833,Marley,Dog,Labrador Retriever,,98136
January 09 2018,S139453,Linus Berger,Dog,Chihuahua,Jack Russell Terrier,98199
February 28 2018,27937,Eleonor,Dog,Labrador Retriever,American Cocker Spaniel,98115
April 05 2018,S141930,Bode,Dog,Golden Retriever,,98112
February 28 2018,82035,Zoe,Dog,Pug,,98116
August 03 2018,S147603,CHUCK NORRIS,Dog,Border Collie,,98104
July 17 2018,S116346,Gus,Dog,Shepherd,Border Collie,98112
October 16 2018,8001924,Jude,Dog,Chihuahua,Dachshund,98121
March 27 2018,S141853,Verona,Dog,Labrador Retriever,,98118
August 07 2018,S147754,Sadie,Dog,Newfoundland,,98126
July 17 2018,443455,Lucky,Dog,Greyhound,,98103
June 12 2018,S114922,Edgar,Dog,Golden Retriever,,98106
June 19 2018,279495,Rory,Dog,Miniature Poodle,,98125
July 18 2018,S125134,Newman,Dog,Standard Poodle,,98115
March 01 2018,S106375,Nya,Dog,Labrador Retriever,Border Collie,98178
July 03 2018,356142,Ada,Dog,Australian Cattle Dog,Chihuahua,98112
January 30 2018,S113526,Scarlett,Dog,Vizsla,,98122
April 24 2018,76846,Tele,Dog,Greyhound,Miniature Poodle,98107
February 20 2018,82736,Kenzie,Dog,American Pit Bull Terrier,,98115
August 20 2018,8000233,Tucker,Dog,Dalmatian,,98116
July 05 2018,S134292,Tucker,Dog,Boxer,,98106
January 23 2018,835059,Zeus,Dog,Labrador Retriever,,98107
April 10 2018,S142333,Zoey,Dog,English Bulldog,,98144
May 22 2018,S143929,Chloe,Dog,Labrador Retriever,Standard Poodle,98112
May 22 2018,215850,Iggy,Dog,Boxer,Pug,98133
January 10 2018,S139336,SNOW WHITE,Dog,Chihuahua,Standard Poodle,98144
May 07 2018,S137222,Fenway,Dog,Entlebucher Mountain Dog,,98109
September 24 2018,S123564,Shadow,Dog,Labrador Retriever,,98144
January 23 2018,S107120,Matty,Dog,Boxer,,98126
April 27 2018,210919,Julie,Dog,Dachshund,,98115
September 12 2018,S146016,Valentino,Dog,Shih Tzu,Yorkshire Terrier,98125
June 14 2018,S144721,Kevin,Dog,Boxer,Hound,98115
August 07 2018,441044,Diego,Dog,Chihuahua,Miniature Poodle,98108
May 29 2018,S144210,Bayley,Dog,English Springer Spaniel,,98125
May 16 2018,277954,Shya,Dog,Australian Cattle Dog,American Pit Bull Terrier,98108
July 12 2018,S145865,Barry,Dog,Golden Retriever,,98115
January 09 2018,S139447,Max,Dog,Terrier,Airedale Terrier,98103
April 06 2018,S141952,Kit,Dog,Border Collie,,98103
June 28 2018,957912,Quincy,Dog,Labrador Retriever,Karelian Bear Dog,98115
June 26 2018,S133723,Jax,Dog,Labrador Retriever,American Pit Bull Terrier,98112
June 08 2018,S114204,Molly,Dog,Australian Shepherd,,98116
June 05 2018,959485,Hero,Dog,Pembroke Welsh Corgi,,98118
January 23 2018,S139879,Rocky,Dog,Boxer,Chihuahua,98107
March 26 2018,21157,Charlie,Dog,Portuguese Water Dog,,98118
June 28 2018,359817,Nala,Dog,Labrador Retriever,Rhodesian Ridgeback,98119
January 11 2018,S140120,Kiddo,Dog,Chihuahua,,98101
January 28 2018,S111075,Napoleon,Dog,French Bulldog,,98115
September 18 2018,8001060,Bear,Dog,Border Collie,Labrador Retriever,98103
May 25 2018,283727,Ghost,Dog,Labrador Retriever,,98133
April 30 2018,S112581,Argos,Dog,Golden Retriever,,98106
January 09 2018,S139417,Cocoa,Dog,Labrador Retriever,,98122
April 26 2018,S143214,Cairo,Dog,Labrador Retriever,,98122
April 20 2018,S117706,Thor,Dog,German Shepherd,,98178
May 15 2018,283258,Mia,Dog,Miniature Schnauzer,,98105
April 06 2018,S141571,Walden,Dog,Great Dane,,98115
February 21 2018,S140454,Ellie,Dog,German Shepherd,,98109
March 23 2018,138372,Hector,Dog,Toy Poodle,,98199
May 29 2018,281689,Chauncey,Dog,German Shepherd,Chow Chow,98133
March 29 2018,141202,Willard,Dog,German Shorthaired Pointer,,98199
March 20 2018,S129293,Lenny Niffler,Dog,Chihuahua,Dachshund,98106
